	evaluation_mode	train_size	validation_unbalance_rate	use_scale_free_distribution	validation_sample_only_edges_with_heterogeneous_node_types	negative_predictive_value	specificity	precision	accuracy	diagnostic_odds_ratio	recall	miss_rate	threat_score	positive_likelyhood_ratio	informedness	prevalence_threshold	fall_out	matthews_correlation_coefficient	false_omission_rate	f1_score	markedness	prevalence	fowlkes_mallows_index	negative_likelyhood_ratio	false_discovery_rate	balanced_accuracy	auroc	auprc	time_required_for_training	time_required_for_evaluation	task_name	model_name	library_name	graph_name	nodes_number	edges_number	evaluation_schema	holdout_number	holdouts_kwargs	use_subgraph_as_support	number_of_threads	python_version	platform	number_of_holdouts	number_of_slurm_nodes	time_required_to_compute_constant_node_features	time_required_to_compute_constant_node_type_features	time_required_to_compute_constant_edge_features	time_required_for_setting_up_holdout	time_required_to_compute_node_features	time_required_to_compute_node_type_features	time_required_to_compute_edge_features	features_names	('model_parameters', 'random_state')	('model_parameters', 'edge_features')	('model_parameters', 'edge_embeddings')	('model_parameters', 'cooccurrence_iterations')	('model_parameters', 'cooccurrence_window_size')	('model_parameters', 'number_of_epochs')	('model_parameters', 'number_of_edges_per_mini_batch')	('model_parameters', 'sample_only_edges_with_heterogeneous_node_types')	('model_parameters', 'learning_rate')	('model_parameters', 'first_order_decay_factor')	('model_parameters', 'second_order_decay_factor')	('model_parameters', 'avoid_false_negatives')	('model_parameters', 'use_scale_free_distribution')
1	test	0.750000494163924	1.0	True	False	0.893664778366493	0.925598791741458	0.9228498569167821	0.9077366479665058	100.52910460239194	0.8898763401752111	0.11012365982478889	0.8282591897560437	11.960509257899641	0.8154751319166691	0.22429586640460178	0.07440120825854202	0.8159947180708462	0.1063352216335069	0.906063204163698	0.8165146352832751	0.5000256978955401	0.906213138949289	0.11897558727102259	0.07715014308321788	0.9077375659583345	0.9296611140588084	0.9465331906001431	358.90313935279846	0.09160876274108887	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.3589859008789062e-05	9.5367431640625e-06	5.0067901611328125e-06	0.2927541732788086	1.2159347534179688e-05	1.9073486328125e-06	1.430511474609375e-06		336	['JaccardCoefficient']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.750000494163924	1.0	True	False	0.8710637131537637	0.9214394724148565	0.9166265720807412	0.892528906799786	74.2744676947913	0.8636213889818648	0.1363786110181352	0.8007228138424471	10.993070127308856	0.7850608613967212	0.23171856883293052	0.07856052758514354	0.7863744743059947	0.12893628684623626	0.8893348911749899	0.7876902852345049	0.5000263567812044	0.8897293483740182	0.14800604391379268	0.08337342791925884	0.8925304306983606	0.9111896852649933	0.922655124743528	365.43032908439636	0.13434576988220215	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.3589859008789062e-05	9.5367431640625e-06	5.0067901611328125e-06	0.2927541732788086	1.2159347534179688e-05	1.9073486328125e-06	1.430511474609375e-06		336	['ResourceAllocationIndex']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.750000494163924	1.0	True	False	0.8921991675847717	0.9221195132173047	0.9194256964044668	0.9053566274872598	94.44082583850783	0.888595464752206	0.11140453524779403	0.824397579314139	11.40973177570903	0.8107149779695106	0.22842369992151249	0.07788048678269532	0.8111697934024309	0.1078008324152283	0.9037477232611344	0.8116248639892385	0.5000256978955401	0.9038791423645353	0.12081355361313202	0.08057430359553319	0.9053574889847553	0.9304874283909039	0.946969235992253	365.43032908439636	0.13434576988220215	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.3589859008789062e-05	9.5367431640625e-06	5.0067901611328125e-06	0.2927541732788086	1.2159347534179688e-05	1.9073486328125e-06	1.430511474609375e-06		336	['ResourceAllocationIndex']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.750000494163924	1.0	True	False	0.5077618385919023	0.39296605858367006	0.5049419392006054	0.5060330672176991	1.0521316501953162	0.619088156150426	0.380911843849574	0.3852518569664327	1.019857562998819	0.01205421473409607	0.4975421481193023	0.6070339414163299	0.01237473496464181	0.4922381614080977	0.5562192247265374	0.012703777792507642	0.5000263567812044	0.5591096261939363	0.9693250486376815	0.49505806079939463	0.506027107367048	0.5262605051884983	0.5539457136209679	354.2686665058136	0.06259822845458984	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.3589859008789062e-05	9.5367431640625e-06	5.0067901611328125e-06	0.2927541732788086	1.2159347534179688e-05	1.9073486328125e-06	1.430511474609375e-06		336	['PreferentialAttachment']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.750000494163924	1.0	True	False	0.5236580010818723	0.3903987727635751	0.5140995096370811	0.5176623612807831	1.1631312418156852	0.644912868844682	0.355087131155318	0.40068183604495794	1.0579258046581361	0.03531164160825706	0.49296168955679665	0.6096012272364248	0.036514102570481016	0.47634199891812773	0.5721239838111204	0.03775751071895339	0.5000256978955401	0.5758032560099797	0.9095498140060962	0.48590049036291894	0.5176558208041285	0.5441275782638306	0.5582517424744571	354.2686665058136	0.06259822845458984	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.3589859008789062e-05	9.5367431640625e-06	5.0067901611328125e-06	0.2927541732788086	1.2159347534179688e-05	1.9073486328125e-06	1.430511474609375e-06		336	['PreferentialAttachment']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.750000494163924	1.0	True	False	0.46323671214039563	0.2912389000324202	0.48318072789335303	0.4769115813721795	0.806846779269727	0.6625666461973123	0.3374333538026877	0.3877620587110228	0.9348236609311932	-0.04619445377026743	0.5084238735118572	0.7087610999675797	-0.04975155363658085	0.5367632878596044	0.5588307538414515	-0.053582559966251386	0.5000237209780423	0.5658086552779792	1.1586136115921506	0.5168192721066469	0.4769027731148663	0.49557849649689556	0.5205202735088359	354.6906621456146	0.06437039375305176	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.3589859008789062e-05	9.5367431640625e-06	5.0067901611328125e-06	0.2953829765319824	1.3113021850585938e-05	2.384185791015625e-06	1.430511474609375e-06		378	['Degree']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.750000494163924	1.0	True	False	0.479058995930864	0.28951654990274067	0.49096100570496226	0.4873646923010018	0.8869444180492236	0.6851971915620355	0.3148028084379645	0.40060001479235235	0.9644097852923071	-0.025286258535223816	0.5045297493455599	0.7104834500972593	-0.0275332887523827	0.520941004069136	0.5720405691295724	-0.029979998364173754	0.5000197673775015	0.5800043984966947	1.0873395961084726	0.5090389942950377	0.4873568707323881	0.5118593503648797	0.5310718859825182	354.6906621456146	0.06437039375305176	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.3589859008789062e-05	9.5367431640625e-06	5.0067901611328125e-06	0.2953829765319824	1.3113021850585938e-05	2.384185791015625e-06	1.430511474609375e-06		378	['Degree']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.750000494163924	1.0	True	False	0.8703330959237812	0.8889673768361567	0.8865490996644277	0.8782678941833526	52.45068968680922	0.8675694266911597	0.13243057330884034	0.7808750480365505	7.8136443323593845	0.7565368035273163	0.26348449980704874	0.11103262316384332	0.7567094798514424	0.12966690407621878	0.8769565825491019	0.7568821955882088	0.5000237209780423	0.8770079213607089	0.14897124096967654	0.11345090033557226	0.8782684017636582	0.9012530498033982	0.893959562173201	384.2804675102234	0.14498019218444824	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.3589859008789062e-05	9.5367431640625e-06	5.0067901611328125e-06	0.2953829765319824	1.3113021850585938e-05	2.384185791015625e-06	1.430511474609375e-06		378	['AdamicAdar']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.750000494163924	1.0	True	False	0.8944255413870957	0.8896304144987586	0.8902275980307344	0.8923152343224929	68.70577075460459	0.8949998418672317	0.1050001581327683	0.8060441203697111	8.109116635734441	0.7846302563659902	0.2598988268239683	0.11036958550124143	0.7846416978084908	0.10557445861290425	0.8926073414028309	0.7846531394178302	0.5000197673775015	0.8926105306702093	0.11802671808599101	0.10977240196926563	0.8923151281829951	0.9222059804564063	0.9290211017219487	384.2804675102234	0.14498019218444824	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.3589859008789062e-05	9.5367431640625e-06	5.0067901611328125e-06	0.2953829765319824	1.3113021850585938e-05	2.384185791015625e-06	1.430511474609375e-06		378	['AdamicAdar']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.750000494163924	1.0	True	False	0.8724053572580526	0.9267856813383484	0.9219264714149193	0.8956237431176218	80.73806944998384	0.8644647615232363	0.13553523847676374	0.8054964808966469	11.80731825858031	0.7912504428615845	0.2254192758819563	0.07321431866165162	0.7927896386914637	0.12759464274194748	0.892271449342976	0.7943318286729719	0.5000237209780423	0.8927334133175799	0.14624226636846682	0.07807352858508065	0.8956252214307923	0.9240175407148062	0.9377227156951407	357.3349702358246	0.1012108325958252	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.3589859008789062e-05	9.5367431640625e-06	5.0067901611328125e-06	0.2953829765319824	1.3113021850585938e-05	2.384185791015625e-06	1.430511474609375e-06		378	['JaccardCoefficient']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.750000494163924	1.0	True	False	0.895562075921511	0.9267629244223744	0.9241255017612845	0.9093468067778384	104.44137638683006	0.8919320661627502	0.10806793383724977	0.8310716232742489	12.178695819406002	0.8186949905851246	0.2227271286758275	0.0732370755776256	0.8191911337983095	0.10443792407848891	0.9077434358227451	0.8196875776827954	0.5000197673775015	0.9078860986817844	0.11660795980223909	0.0758744982387155	0.9093474952925623	0.930851921446827	0.946977158783843	357.3349702358246	0.1012108325958252	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.3589859008789062e-05	9.5367431640625e-06	5.0067901611328125e-06	0.2953829765319824	1.3113021850585938e-05	2.384185791015625e-06	1.430511474609375e-06		378	['JaccardCoefficient']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.750000494163924	1.0	True	False	0.8702841451766953	0.9222521237872074	0.9173230112059735	0.8924003257680985	74.43987702010486	0.8625513600699999	0.13744863993000012	0.8003330675965823	11.094211213039882	0.7848034838572073	0.23090436040765672	0.07774787621279255	0.7862040703532301	0.1297158548233047	0.8890944481345499	0.7876071563826688	0.5000237209780423	0.8895157170838637	0.14903586165306987	0.08267698879402652	0.8924017419286037	0.9111204481981818	0.9228914774383162	367.6788384914398	0.1337141990661621	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.3589859008789062e-05	9.5367431640625e-06	5.0067901611328125e-06	0.2953829765319824	1.3113021850585938e-05	2.384185791015625e-06	1.430511474609375e-06		378	['ResourceAllocationIndex']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.750000494163924	1.0	True	False	0.8918794922771066	0.9223032277450066	0.9195658224325076	0.9052510061595148	94.3062112439618	0.8882001328315253	0.11179986716847468	0.8241698581091987	11.431622023068568	0.8105033605765319	0.22825483635763558	0.07769677225499338	0.8109742008820157	0.1081205077228934	0.9036108720308239	0.8114453147096143	0.5000197673775015	0.9037469145905197	0.12121812415404937	0.08043417756749238	0.905251680288266	0.9302082280128742	0.9457792878744029	367.6788384914398	0.1337141990661621	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.3589859008789062e-05	9.5367431640625e-06	5.0067901611328125e-06	0.2953829765319824	1.3113021850585938e-05	2.384185791015625e-06	1.430511474609375e-06		378	['ResourceAllocationIndex']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.750000494163924	1.0	True	False	0.5074025557579602	0.39204993239200514	0.5046985054114413	0.505743112350459	1.0495977144072564	0.6194255051669746	0.3805744948330254	0.385240648372921	1.0188756251054143	0.011475437558979618	0.4976625556584997	0.6079500676079949	0.011784098261931747	0.4925974442420397	0.55620754245902	0.012101061169401461	0.5000237209780423	0.5591271113722702	0.9707296530088274	0.49530149458855866	0.5057377187794898	0.5257795551624407	0.5440601216143601	353.62802052497864	0.060404062271118164	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.3589859008789062e-05	9.5367431640625e-06	5.0067901611328125e-06	0.2953829765319824	1.3113021850585938e-05	2.384185791015625e-06	1.430511474609375e-06		378	['PreferentialAttachment']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.750000494163924	1.0	True	False	0.5215833800048608	0.39029462464219633	0.5129335666323456	0.5161697147962774	1.1481282567556879	0.6420348524621272	0.3579651475378728	0.39886434525476094	1.0530247532840777	0.032329477104323434	0.4935420166141283	0.6097053753578037	0.033405311494113105	0.4784166199951391	0.5702687992696245	0.03451694663720639	0.5000197673775015	0.5738651642813586	0.9171664812602488	0.4870664333676544	0.5161647385521617	0.5442027918457901	0.5667128830416993	353.62802052497864	0.060404062271118164	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.3589859008789062e-05	9.5367431640625e-06	5.0067901611328125e-06	0.2953829765319824	1.3113021850585938e-05	2.384185791015625e-06	1.430511474609375e-06		378	['PreferentialAttachment']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.750000494163924	1.0	True	False	0.4606175252748177	0.28881016768670364	0.4820459859254965	0.4753283686531976	0.7947689537158344	0.6618313307628041	0.3381686692371959	0.38677988395894974	0.9305972901919264	-0.04935850155049226	0.5089901124457472	0.7111898323132964	-0.053198150074218464	0.5393824747251823	0.5578100582981904	-0.05733648879968578	0.5000204262631667	0.5648301836427824	1.1709029219637292	0.5179540140745035	0.47532074922475387	0.49348524578845143	0.5191346817540672	356.18493032455444	0.06260538101196289	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	9	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.3589859008789062e-05	9.5367431640625e-06	5.0067901611328125e-06	0.2932605743408203	1.1444091796875e-05	2.1457672119140625e-06	1.6689300537109375e-06		420	['Degree']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.750000494163924	1.0	True	False	0.4777850987687816	0.29242411063755763	0.4902301469750484	0.48642184207509204	0.8798511523620166	0.6804057686833865	0.31959423131661346	0.39847472460305333	0.9616011213955618	-0.027170120679055776	0.5048942873018295	0.7075758893624424	-0.029479308557530365	0.5222149012312184	0.5698704704386522	-0.03198475425616998	0.5000177905694169	0.5775425698460048	1.0929134079259681	0.5097698530249516	0.4864149396604721	0.5109805361408088	0.5295787960792167	356.18493032455444	0.06260538101196289	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	9	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.3589859008789062e-05	9.5367431640625e-06	5.0067901611328125e-06	0.2932605743408203	1.1444091796875e-05	2.1457672119140625e-06	1.6689300537109375e-06		420	['Degree']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.750000494163924	1.0	True	False	0.8719069921664525	0.8871528052335542	0.8851540390831422	0.878414974691201	52.46236520226135	0.8696778580445881	0.13032214195541192	0.7814954895640662	7.706685663250354	0.7568306632781423	0.2648240704570812	0.11284719476644578	0.7569458385001303	0.1280930078335475	0.8773477049389543	0.7570610312495947	0.5000204262631667	0.8773818260879026	0.1468993178927084	0.11484596091685784	0.8784153316390712	0.9019678559270512	0.9015421585394366	383.04950881004333	0.14053964614868164	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	9	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.3589859008789062e-05	9.5367431640625e-06	5.0067901611328125e-06	0.2932605743408203	1.1444091796875e-05	2.1457672119140625e-06	1.6689300537109375e-06		420	['AdamicAdar']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.750000494163924	1.0	True	False	0.8927815696943662	0.8874093637075284	0.8880907283258801	0.8904219527719683	66.07954413067546	0.8934343274613366	0.10656567253866345	0.8030273958000214	7.9352453887950585	0.780843691168865	0.26198882063037265	0.11259063629247157	0.7808579944635536	0.10721843030563379	0.8907545139586857	0.7808722980202463	0.5000177905694169	0.8907585209171345	0.12008626108410692	0.1119092716741199	0.8904218455844325	0.9200622661988853	0.9247649776199619	383.04950881004333	0.14053964614868164	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	9	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.3589859008789062e-05	9.5367431640625e-06	5.0067901611328125e-06	0.2932605743408203	1.1444091796875e-05	2.1457672119140625e-06	1.6689300537109375e-06		420	['AdamicAdar']		100	10	1000	16	False	0.001	0.9	0.999	False	False
0	train	0.750000494163924	1.0	True	False	0.8748192614899833	0.924933710773383	0.9203790939207984	0.896295202990932	80.78308922782396	0.8676590350236804	0.13234096497631964	0.8070795201871006	11.558571017202038	0.7925927457970634	0.22728358269945068	0.07506628922661696	0.7938944816336366	0.12518073851001665	0.8932418426207802	0.7951983554107818	0.5000204262631667	0.8936303690493566	0.14308156728946855	0.07962090607920158	0.8962963728985317	0.9148794011689886	0.9382973864597108	360.9159710407257	0.09077644348144531	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	9	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.3589859008789062e-05	9.5367431640625e-06	5.0067901611328125e-06	0.2932605743408203	1.1444091796875e-05	2.1457672119140625e-06	1.6689300537109375e-06		420	['JaccardCoefficient']		100	10	1000	16	False	0.001	0.9	0.999	False	False
1	test	0.750000494163924	1.0	True	False	0.895122957709884	0.9262020922454078	0.9235532620715076	0.9088450757680584	103.11106039522222	0.891489294411588	0.10851070558841203	0.830224801007297	12.080143211866519	0.8176913866569957	0.22343123137400725	0.07379790775459216	0.818183655040941	0.104877042290116	0.9072380622865213	0.8186762197813917	0.5000177905694169	0.907379659214184	0.11715661894624707	0.07644673792849244	0.9088456933284979	0.9318565682797844	0.9505834548645011	360.9159710407257	0.09077644348144531	Edge Prediction	Perceptron	Ensmallen	HomoSapiens	16812	505905	Connected Monte Carlo	9	"{""train_size"": 0.75, ""edge_types"": [""PPI""]}"	True	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		1.3589859008789062e-05	9.5367431640625e-06	5.0067901611328125e-06	0.2932605743408203	1.1444091796875e-05	2.1457672119140625e-06	1.6689300537109375e-06		420	['JaccardCoefficient']		100	10	1000	16	False	0.001	0.9	0.999	False	False
