	evaluation_mode	train_size	validation_unbalance_rate	use_scale_free_distribution	validation_sample_only_edges_with_heterogeneous_node_types	informedness	positive_likelyhood_ratio	fall_out	diagnostic_odds_ratio	accuracy	recall	specificity	prevalence	threat_score	false_omission_rate	f1_score	markedness	matthews_correlation_coefficient	precision	negative_likelyhood_ratio	balanced_accuracy	false_discovery_rate	miss_rate	fowlkes_mallows_index	prevalence_threshold	negative_predictive_value	auroc	auprc	time_required_for_training	time_required_for_evaluation	task_name	model_name	library_name	graph_name	nodes_number	edges_number	evaluation_schema	holdout_number	holdouts_kwargs	use_subgraph_as_support	number_of_threads	python_version	platform	number_of_holdouts	number_of_slurm_nodes	time_required_to_compute_constant_node_features	time_required_to_compute_constant_node_type_features	time_required_to_compute_constant_edge_features	time_required_for_setting_up_holdout	time_required_to_compute_node_features	time_required_to_compute_node_type_features	time_required_to_compute_edge_features	features_names	('model_parameters', 'random_state')	('model_parameters', 'edge_features')	('model_parameters', 'edge_embeddings')	('model_parameters', 'cooccurrence_iterations')	('model_parameters', 'cooccurrence_window_size')	('model_parameters', 'number_of_epochs')	('model_parameters', 'number_of_edges_per_mini_batch')	('model_parameters', 'sample_only_edges_with_heterogeneous_node_types')	('model_parameters', 'learning_rate')	('model_parameters', 'first_order_decay_factor')	('model_parameters', 'second_order_decay_factor')	('model_parameters', 'avoid_false_negatives')	('model_parameters', 'use_scale_free_distribution')	('features_parameters', 'random_state')	('features_parameters', 'embedding_size')	('features_parameters', 'epochs')	('features_parameters', 'learning_rate')	('features_parameters', 'learning_rate_decay')	('features_parameters', 'avoid_false_negatives')	('features_parameters', 'use_scale_free_distribution')	('features_parameters', 'node_embedding_path')	('features_parameters', 'dtype')	('features_parameters', 'verbose')	('features_parameters', 'contextual_node_embedding_path')	('features_parameters', 'clipping_value')	('features_parameters', 'number_of_negative_samples')	('features_parameters', 'walk_length')	('features_parameters', 'iterations')	('features_parameters', 'window_size')	('features_parameters', 'max_neighbours')	('features_parameters', 'central_nodes_embedding_path')	('features_parameters', 'contextual_nodes_embedding_path')	('features_parameters', 'normalize_by_degree')	('features_parameters', 'stochastic_downsample_by_degree')	('features_parameters', 'normalize_learning_rate_by_degree')	('features_parameters', 'return_weight')	('features_parameters', 'explore_weight')
1	test	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5741156871756056	0.6812818401951245	0.0011484622955322266	0.008549690246582031	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	0	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		2.09808349609375e-05	1.6689300537109375e-06	1.430511474609375e-06	1.9670476913452148	0.930051326751709	4.291534423828125e-06	8.58306884765625e-06	DeepWalk SkipGram	42	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
0	train	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5916265115880911	0.7061776389952035	0.0006380081176757812	0.0060503482818603516	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	0	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		2.09808349609375e-05	1.6689300537109375e-06	1.430511474609375e-06	1.9670476913452148	0.930051326751709	4.291534423828125e-06	8.58306884765625e-06	DeepWalk SkipGram	42	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
1	test	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5741156871756056	0.6812818401951245	0.0006380081176757812	0.0060503482818603516	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	0	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		2.09808349609375e-05	1.6689300537109375e-06	1.430511474609375e-06	1.9670476913452148	0.930051326751709	4.291534423828125e-06	8.58306884765625e-06	DeepWalk SkipGram	42	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
0	train	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5946245321811322	0.7062566012469255	0.0011303424835205078	0.00534367561340332	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	1	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		2.09808349609375e-05	1.6689300537109375e-06	1.430511474609375e-06	1.7887804508209229	0.9278626441955566	2.86102294921875e-06	3.337860107421875e-06	DeepWalk SkipGram	84	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
1	test	0.001620319119467757	1.0	False	False	-0.0009191176470588758	0.0	0.0009191176470588758	0.0	0.49954044117647056	0.0	0.9990808823529411	0.5	0.0	0.5002298850574712	0.0	-0.5002298850574712	-0.021442250696756506	0.0	1.000919963201472	0.49954044117647056	1.0	1.0	0.0	1.0	0.49977011494252876	0.5661300078395328	0.6791550077845558	0.0011303424835205078	0.00534367561340332	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	1	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		2.09808349609375e-05	1.6689300537109375e-06	1.430511474609375e-06	1.7887804508209229	0.9278626441955566	2.86102294921875e-06	3.337860107421875e-06	DeepWalk SkipGram	84	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
0	train	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5946245321811322	0.7062566012469255	0.0006644725799560547	0.004749298095703125	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	1	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		2.09808349609375e-05	1.6689300537109375e-06	1.430511474609375e-06	1.7887804508209229	0.9278626441955566	2.86102294921875e-06	3.337860107421875e-06	DeepWalk SkipGram	84	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
1	test	0.001620319119467757	1.0	False	False	-0.0009191176470588758	0.0	0.0009191176470588758	0.0	0.49954044117647056	0.0	0.9990808823529411	0.5	0.0	0.5002298850574712	0.0	-0.5002298850574712	-0.021442250696756506	0.0	1.000919963201472	0.49954044117647056	1.0	1.0	0.0	1.0	0.49977011494252876	0.5661300078395328	0.6791550077845558	0.0006644725799560547	0.004749298095703125	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	1	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		2.09808349609375e-05	1.6689300537109375e-06	1.430511474609375e-06	1.7887804508209229	0.9278626441955566	2.86102294921875e-06	3.337860107421875e-06	DeepWalk SkipGram	84	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
0	train	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5898919961673394	0.7043110655023099	0.0013763904571533203	0.0077114105224609375	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	2	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		2.09808349609375e-05	1.6689300537109375e-06	1.430511474609375e-06	1.7950143814086914	0.9290070533752441	2.6226043701171875e-06	1.9073486328125e-06	DeepWalk SkipGram	126	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
1	test	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5779594236591695	0.6915492036083507	0.0013763904571533203	0.0077114105224609375	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	2	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		2.09808349609375e-05	1.6689300537109375e-06	1.430511474609375e-06	1.7950143814086914	0.9290070533752441	2.6226043701171875e-06	1.9073486328125e-06	DeepWalk SkipGram	126	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
0	train	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5898919961673394	0.7043110655023099	0.0007596015930175781	0.006134748458862305	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	2	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		2.09808349609375e-05	1.6689300537109375e-06	1.430511474609375e-06	1.7950143814086914	0.9290070533752441	2.6226043701171875e-06	1.9073486328125e-06	DeepWalk SkipGram	126	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
1	test	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5779594236591695	0.6915492036083507	0.0007596015930175781	0.006134748458862305	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	2	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		2.09808349609375e-05	1.6689300537109375e-06	1.430511474609375e-06	1.7950143814086914	0.9290070533752441	2.6226043701171875e-06	1.9073486328125e-06	DeepWalk SkipGram	126	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
0	train	0.001620319119467757	1.0	False	False	-0.00030637254901966227	0.0	0.00030637254901966227	0.0	0.49984681372549017	0.0	0.9996936274509803	0.5	0.0	0.5000766048720698	0.0	-0.5000766048720698	-0.012377792377470002	0.0	1.0003064664419246	0.49984681372549017	1.0	1.0	0.0	1.0	0.49992339512793016	0.5974528464112361	0.7079655473158462	0.0011072158813476562	0.005141019821166992	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	3	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		2.09808349609375e-05	1.6689300537109375e-06	1.430511474609375e-06	1.7985126972198486	0.9267356395721436	2.6226043701171875e-06	2.6226043701171875e-06	DeepWalk SkipGram	168	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
1	test	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5669806985294118	0.6948464358760956	0.0011072158813476562	0.005141019821166992	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	3	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		2.09808349609375e-05	1.6689300537109375e-06	1.430511474609375e-06	1.7985126972198486	0.9267356395721436	2.6226043701171875e-06	2.6226043701171875e-06	DeepWalk SkipGram	168	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
0	train	0.001620319119467757	1.0	False	False	-0.00030637254901966227	0.0	0.00030637254901966227	0.0	0.49984681372549017	0.0	0.9996936274509803	0.5	0.0	0.5000766048720698	0.0	-0.5000766048720698	-0.012377792377470002	0.0	1.0003064664419246	0.49984681372549017	1.0	1.0	0.0	1.0	0.49992339512793016	0.5974528464112361	0.7079655473158462	0.0006561279296875	0.004608631134033203	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	3	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		2.09808349609375e-05	1.6689300537109375e-06	1.430511474609375e-06	1.7985126972198486	0.9267356395721436	2.6226043701171875e-06	2.6226043701171875e-06	DeepWalk SkipGram	168	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
1	test	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5669806985294118	0.6948464358760956	0.0006561279296875	0.004608631134033203	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	3	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		2.09808349609375e-05	1.6689300537109375e-06	1.430511474609375e-06	1.7985126972198486	0.9267356395721436	2.6226043701171875e-06	2.6226043701171875e-06	DeepWalk SkipGram	168	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
0	train	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5905154417772011	0.7040791864425326	0.0015423297882080078	0.007605552673339844	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	4	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		2.09808349609375e-05	1.6689300537109375e-06	1.430511474609375e-06	1.8064444065093994	0.9301178455352783	2.384185791015625e-06	2.384185791015625e-06	DeepWalk SkipGram	210	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
1	test	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.574293935175173	0.6942105282166634	0.0015423297882080078	0.007605552673339844	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	4	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		2.09808349609375e-05	1.6689300537109375e-06	1.430511474609375e-06	1.8064444065093994	0.9301178455352783	2.384185791015625e-06	2.384185791015625e-06	DeepWalk SkipGram	210	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
0	train	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5905154417772011	0.7040791864425326	0.0007593631744384766	0.006768941879272461	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	4	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		2.09808349609375e-05	1.6689300537109375e-06	1.430511474609375e-06	1.8064444065093994	0.9301178455352783	2.384185791015625e-06	2.384185791015625e-06	DeepWalk SkipGram	210	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
1	test	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.574293935175173	0.6942105282166634	0.0007593631744384766	0.006768941879272461	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	4	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		2.09808349609375e-05	1.6689300537109375e-06	1.430511474609375e-06	1.8064444065093994	0.9301178455352783	2.384185791015625e-06	2.384185791015625e-06	DeepWalk SkipGram	210	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
0	train	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5951621859681373	0.7095988544164958	0.0010924339294433594	0.005418539047241211	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	5	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		2.09808349609375e-05	1.6689300537109375e-06	1.430511474609375e-06	1.8075547218322754	0.9221751689910889	2.6226043701171875e-06	2.6226043701171875e-06	DeepWalk SkipGram	252	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
1	test	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5692033074718859	0.6842792716273989	0.0010924339294433594	0.005418539047241211	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	5	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		2.09808349609375e-05	1.6689300537109375e-06	1.430511474609375e-06	1.8075547218322754	0.9221751689910889	2.6226043701171875e-06	2.6226043701171875e-06	DeepWalk SkipGram	252	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
0	train	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5951621859681373	0.7095988544164958	0.0006744861602783203	0.006481170654296875	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	5	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		2.09808349609375e-05	1.6689300537109375e-06	1.430511474609375e-06	1.8075547218322754	0.9221751689910889	2.6226043701171875e-06	2.6226043701171875e-06	DeepWalk SkipGram	252	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
1	test	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5692033074718859	0.6842792716273989	0.0006744861602783203	0.006481170654296875	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	5	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		2.09808349609375e-05	1.6689300537109375e-06	1.430511474609375e-06	1.8075547218322754	0.9221751689910889	2.6226043701171875e-06	2.6226043701171875e-06	DeepWalk SkipGram	252	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
0	train	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5936673995578624	0.703651946384141	0.0012135505676269531	0.005015850067138672	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		2.09808349609375e-05	1.6689300537109375e-06	1.430511474609375e-06	1.7980520725250244	0.9276168346405029	2.1457672119140625e-06	2.6226043701171875e-06	DeepWalk SkipGram	294	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
1	test	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5800325070285467	0.7087388106440597	0.0012135505676269531	0.005015850067138672	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		2.09808349609375e-05	1.6689300537109375e-06	1.430511474609375e-06	1.7980520725250244	0.9276168346405029	2.1457672119140625e-06	2.6226043701171875e-06	DeepWalk SkipGram	294	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
0	train	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5936673995578624	0.703651946384141	0.000713348388671875	0.004641056060791016	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		2.09808349609375e-05	1.6689300537109375e-06	1.430511474609375e-06	1.7980520725250244	0.9276168346405029	2.1457672119140625e-06	2.6226043701171875e-06	DeepWalk SkipGram	294	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
1	test	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5800325070285467	0.7087388106440597	0.000713348388671875	0.004641056060791016	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		2.09808349609375e-05	1.6689300537109375e-06	1.430511474609375e-06	1.7980520725250244	0.9276168346405029	2.1457672119140625e-06	2.6226043701171875e-06	DeepWalk SkipGram	294	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
0	train	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5892290337550461	0.7018902881878398	0.0011265277862548828	0.005167722702026367	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		2.09808349609375e-05	1.6689300537109375e-06	1.430511474609375e-06	1.7985100746154785	0.9366152286529541	2.6226043701171875e-06	2.6226043701171875e-06	DeepWalk SkipGram	336	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
1	test	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5803763313689446	0.6918309046797355	0.0011265277862548828	0.005167722702026367	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		2.09808349609375e-05	1.6689300537109375e-06	1.430511474609375e-06	1.7985100746154785	0.9366152286529541	2.6226043701171875e-06	2.6226043701171875e-06	DeepWalk SkipGram	336	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
0	train	0.001620319119467757	1.0	False	False	0.0		0.0		0.5	0.0	1.0	0.5	0.0	0.5	0.0				1.0	0.5		1.0			0.5	0.5892290337550461	0.7018902881878398	0.0006923675537109375	0.004518032073974609	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	72	3.7.3	Linux-3.10.0-1062.1.2.el7.x86_64-x86_64-with-centos-7.7.1908-Core	10		2.09808349609375e-05	1.6689300537109375e-06	1.430511474609375e-06	1.7985100746154785	0.9366152286529541	2.6226043701171875e-06	2.6226043701171875e-06	DeepWalk SkipGram	336	['Degree']		100	10	1	4096	False	0.01	0.9	0.999	False	True	42	100	30	0.01	0.9		True		f32	True		6.0	10	128	10	5	100	None	None	False	False	False		
