,features_names,evaluation_negative_sampling_method,model_negative_examples,accuracy,fall_out,informedness,miss_rate,balanced_accuracy,threat_score,false_discovery_rate,fowlkes_mallows_index,precision,recall,specificity,f1_score,auroc,auprc
1426,HOPE,UNS,DANS,0.9359323882224646,0.029989094874591,0.8718647764449292,0.0981461286804797,0.9359323882224646,0.8755955532027527,0.032182562902282,0.9342536606174542,0.967817437097718,0.9018538713195202,0.970010905125409,0.9336720293536552,0.9839672655962916,0.9725722319760636
1427,HOPE,UNS,DANS,0.8281505728314239,0.0245499181669394,0.6563011456628478,0.3191489361702128,0.8281505728314239,0.6645367412140575,0.0348027842227378,0.8106513129376265,0.965197215777262,0.6808510638297872,0.9754500818330606,0.7984644913627639,0.9111836730320556,0.93187667768751
1428,DeepWalk CBOW,DANS,DANS,0.7082878953107961,0.202835332606325,0.4165757906215921,0.3805888767720828,0.7082878953107961,0.514959202175884,0.246684350132626,0.6830901059373635,0.753315649867374,0.6194111232279171,0.797164667393675,0.6798324356672651,0.7791053575442181,0.7796612941489154
1429,DeepWalk CBOW,DANS,DANS,0.560556464811784,0.2013093289689034,0.121112929623568,0.6775777414075286,0.560556464811784,0.2683923705722071,0.384375,0.4455235155926005,0.615625,0.3224222585924713,0.7986906710310966,0.4232008592910848,0.6008448493387728,0.5930842274174162
1434,Second-order LINE,UNS,UNS,0.9599236641221374,0.0468920392584514,0.9198473282442748,0.0332606324972737,0.9599236641221374,0.9234375,0.0462614308768154,0.9602169656265728,0.9537385691231846,0.9667393675027264,0.9531079607415486,0.9601949634443542,0.9900822225049918,0.9899675604205186
1435,Second-order LINE,UNS,UNS,0.9582651391162028,0.0425531914893616,0.9165302782324058,0.0409165302782323,0.9582651391162028,0.9199372056514914,0.0424836601307189,0.9582995844500388,0.9575163398692812,0.9590834697217676,0.9574468085106383,0.9582992641046608,0.988746949676016,0.9896142207157744
1436,DeepWalk GloVe,DANS,DANS,0.8429661941112323,0.1145038167938931,0.6859323882224646,0.1995637949836423,0.8429661941112323,0.7181996086105675,0.1251489868891537,0.8368168407059944,0.8748510131108462,0.8004362050163577,0.8854961832061069,0.835990888382688,0.9266692750172734,0.9215003983491656
1437,DeepWalk GloVe,DANS,DANS,0.5703764320785597,0.1227495908346971,0.1407528641571196,0.7364975450081833,0.5703764320785598,0.2346938775510204,0.3177966101694915,0.4239838063229282,0.6822033898305084,0.2635024549918167,0.8772504091653028,0.3801652892561983,0.629763661835257,0.6411175056816465
1438,DeepWalk GloVe,DANS,DANS,0.833969465648855,0.104143947655398,0.66793893129771,0.227917121046892,0.833969465648855,0.6992592592592592,0.118855009334163,0.8248132886710718,0.881144990665837,0.772082878953108,0.895856052344602,0.8230165649520488,0.9279346025456392,0.9232064615159332
1439,DeepWalk GloVe,DANS,DANS,0.5499181669394435,0.1145662847790507,0.099836333878887,0.7855973813420623,0.5499181669394435,0.1923641703377386,0.3482587064676616,0.3738115033286764,0.6517412935323383,0.2144026186579378,0.8854337152209493,0.3226600985221675,0.5913597145619989,0.5937020782320186
1442,Walklets GloVe,UNS,UNS,0.5370774263904035,0.4967284623773174,0.0741548527808069,0.4291166848418757,0.5370774263904035,0.3814207650273224,0.4652706843718079,0.5525106735784,0.534729315628192,0.5708833151581243,0.5032715376226826,0.5522151898734177,0.5473319011189348,0.5037357127646944
1443,Walklets GloVe,UNS,UNS,0.4959083469721768,0.5204582651391162,-0.0081833060556464,0.4877250409165302,0.4959083469721768,0.3369214208826695,0.5039619651347068,0.5040911266968134,0.4960380348652932,0.5122749590834698,0.4795417348608838,0.5040257648953301,0.4966851583489812,0.4729616786746899
1446,DeepWalk CBOW,DANS,UNS,0.7074700109051254,0.5076335877862596,0.4149400218102508,0.0774263904034896,0.7074700109051254,0.6119349005424954,0.3549370949294701,0.7714389235368734,0.6450629050705299,0.9225736095965104,0.4923664122137404,0.759255104330267,0.7596602375581082,0.6818831100260276
1447,DeepWalk CBOW,DANS,UNS,0.6342062193126022,0.5090016366612111,0.2684124386252047,0.2225859247135843,0.6342062193126023,0.5151843817787418,0.3956743002544529,0.6854278262804192,0.6043256997455471,0.7774140752864157,0.4909983633387889,0.6800286327845383,0.6499071844337715,0.5694490354215497
1448,Second-order LINE,DANS,DANS,0.6867502726281353,0.2758996728462377,0.3735005452562703,0.3505997818974918,0.6867502726281351,0.5089743589743589,0.2981732469063052,0.6751047670763557,0.7018267530936948,0.6494002181025081,0.7241003271537623,0.6745964316057774,0.7660817896297847,0.7664734794746754
1449,Second-order LINE,DANS,DANS,0.6211129296235679,0.2667757774140753,0.2422258592471358,0.4909983633387889,0.6211129296235679,0.4018087855297158,0.3438818565400844,0.5778972303655835,0.6561181434599156,0.5090016366612111,0.7332242225859247,0.5732718894009217,0.6879120113789473,0.7025103113734334
1454,DeepWalk SkipGram,DANS,UNS,0.7295528898582334,0.5141766630316249,0.4591057797164668,0.0267175572519083,0.7295528898582334,0.6427799783939503,0.3456744868035191,0.7980247701896662,0.6543255131964809,0.9732824427480916,0.4858233369683751,0.7825515124945199,0.7986620410066013,0.7141120523430726
1455,DeepWalk SkipGram,DANS,UNS,0.6824877250409165,0.5073649754500819,0.3649754500818329,0.127659574468085,0.6824877250409165,0.5787187839305103,0.3677342823250297,0.7426647596364224,0.6322657176749703,0.8723404255319149,0.4926350245499181,0.7331499312242091,0.7261271131278444,0.641344689999083
1456,DeepWalk SkipGram,DANS,DANS,0.7232824427480916,0.2055616139585605,0.4465648854961832,0.3478735005452562,0.7232824427480916,0.5409317051108096,0.2396694214876032,0.7041531925608869,0.7603305785123967,0.6521264994547438,0.7944383860414395,0.7020839448194893,0.7621656217408005,0.7359976961882575
1457,DeepWalk SkipGram,DANS,DANS,0.5818330605564648,0.2094926350245499,0.1636661211129295,0.6268412438625204,0.5818330605564648,0.3085250338294993,0.3595505617977528,0.4888653349630122,0.6404494382022472,0.3731587561374795,0.79050736497545,0.4715615305067218,0.5694556427310545,0.5904645732741246
1462,Second-order LINE,DANS,UNS,0.6436750272628136,0.6799345692475464,0.2873500545256271,0.0327153762268266,0.6436750272628136,0.575787082116196,0.4127772260840781,0.7536654164404134,0.5872227739159219,0.9672846237731734,0.3200654307524536,0.7307929969104017,0.7598964459042751,0.725304889546139
1463,Second-order LINE,DANS,UNS,0.6538461538461539,0.6513911620294599,0.3076923076923077,0.0409165302782323,0.6538461538461539,0.5807730426164519,0.4044715447154471,0.7557522723831888,0.5955284552845529,0.9590834697217676,0.3486088379705401,0.7347962382445141,0.740319992714045,0.6995051781499333
1466,DeepWalk CBOW,UNS,UNS,0.9452017448200656,0.0452562704471101,0.8904034896401309,0.0643402399127589,0.9452017448200656,0.8951486697965572,0.046136742634797,0.9447176649890484,0.9538632573652028,0.935659760087241,0.95474372955289,0.94467382328654,0.9820060227925446,0.9702323946435644
1467,DeepWalk CBOW,UNS,UNS,0.8657937806873978,0.0523731587561374,0.7315875613747953,0.2160392798690671,0.8657937806873977,0.744945567651633,0.0626223091976516,0.8572440081540844,0.9373776908023485,0.7839607201309329,0.9476268412438624,0.8538324420677362,0.9446341084482256,0.922296552935176
1468,HOPE,DANS,DANS,0.6112322791712105,0.5229007633587786,0.2224645583424209,0.2546346782988005,0.6112322791712105,0.489437880415324,0.4122957867583835,0.6618567367398989,0.5877042132416165,0.7453653217011995,0.4770992366412214,0.6572115384615385,0.6916947421122169,0.7097289509191035
1469,HOPE,DANS,DANS,0.5540098199672667,0.4762684124386251,0.1080196399345334,0.4157119476268412,0.5540098199672667,0.3957871396895787,0.449074074074074,0.5673618212932012,0.5509259259259259,0.5842880523731587,0.5237315875613748,0.5671167593328038,0.6004859089094907,0.6410024736023868
1470,HOPE,DANS,DANS,0.732824427480916,0.4362050163576881,0.465648854961832,0.0981461286804797,0.732824427480916,0.6279422930903569,0.3259983700081499,0.7796479842107057,0.6740016299918501,0.9018538713195202,0.5637949836423118,0.7714552238805971,0.7512837604011945,0.6375912770399869
1471,HOPE,DANS,DANS,0.6276595744680851,0.4255319148936169,0.2553191489361701,0.3191489361702128,0.6276595744680851,0.4776119402985074,0.3846153846153846,0.6472907152501879,0.6153846153846154,0.6808510638297872,0.574468085106383,0.6464646464646465,0.6594860723077459,0.6135443487296766
1472,DeepWalk CBOW,UNS,DANS,0.7153762268266085,0.1750272628135223,0.430752453653217,0.3942202835332606,0.7153762268266085,0.5155452436194896,0.2241620111731843,0.6855559181391652,0.7758379888268156,0.6057797164667393,0.8249727371864777,0.6803429271279853,0.7481865174832826,0.7774891791281852
1473,DeepWalk CBOW,UNS,DANS,0.5482815057283142,0.1833060556464811,0.0965630114566284,0.7201309328968903,0.5482815057283142,0.2365145228215767,0.3957597173144876,0.4112276306637403,0.6042402826855123,0.2798690671031096,0.8166939443535188,0.3825503355704698,0.5233753257920127,0.5733400238841738
1476,DeepWalk GloVe,UNS,DANS,0.7868047982551799,0.2246455834242093,0.57360959651036,0.2017448200654307,0.78680479825518,0.6518254674977738,0.2196162046908315,0.7892689066107587,0.7803837953091685,0.7982551799345693,0.7753544165757906,0.7892183288409703,0.8622883044016512,0.8331256723272887
1477,DeepWalk GloVe,UNS,DANS,0.5130932896890343,0.2356792144026186,0.0261865793780686,0.7381342062193126,0.5130932896890343,0.2119205298013245,0.4736842105263158,0.3712466861668067,0.5263157894736842,0.2618657937806874,0.7643207855973814,0.3497267759562841,0.5846041342437206,0.5282657505092293
1478,DeepWalk GloVe,UNS,DANS,0.8026172300981461,0.1673936750272627,0.6052344601962925,0.2273718647764449,0.8026172300981462,0.6618402615600186,0.1780742459396751,0.7968958292348148,0.8219257540603249,0.7726281352235551,0.8326063249727372,0.7965148960089938,0.9004767573365807,0.8856459581617789
1479,DeepWalk GloVe,UNS,DANS,0.5180032733224222,0.1718494271685761,0.0360065466448444,0.7921440261865794,0.5180032733224222,0.1773743016759776,0.4525862068965517,0.3373176945320473,0.5474137931034483,0.2078559738134206,0.8281505728314239,0.3013048635824436,0.589428400759668,0.5459826687804548
1482,Walklets SkipGram,DANS,UNS,0.8102508178844057,0.376226826608506,0.6205016357688113,0.0032715376226826,0.8102508178844057,0.7242472266244057,0.2740270055599683,0.8506456056876268,0.7259729944400317,0.9967284623773174,0.623773173391494,0.8400735294117647,0.9921655830912284,0.9871047800405052
1483,Walklets SkipGram,DANS,UNS,0.67430441898527,0.3387888707037643,0.3486088379705401,0.3126022913256956,0.67430441898527,0.5134474327628362,0.3301435406698564,0.6785704055470022,0.6698564593301436,0.6873977086743044,0.6612111292962357,0.678513731825525,0.678700099914015,0.6162702479103446
1486,Walklets CBOW,UNS,UNS,0.9972737186477644,0.0021810250817884,0.994547437295529,0.0032715376226826,0.9972737186477644,0.9945593035908596,0.002183406113537,0.9972723797233264,0.9978165938864628,0.9967284623773174,0.9978189749182116,0.9972722313147844,0.9995014948465256,0.9985234138384944
1487,Walklets CBOW,UNS,UNS,0.8461538461538461,0.0032733224222586,0.6923076923076923,0.304418985270049,0.8461538461538461,0.6933115823817292,0.0046838407494145,0.8320595075045052,0.9953161592505856,0.6955810147299509,0.9967266775777414,0.8188824662813102,0.98769624532239,0.9853178258882372
1490,Walklets GloVe,DANS,UNS,0.5419847328244275,0.4869138495092693,0.0839694656488549,0.4291166848418757,0.5419847328244275,0.3839383938393839,0.4603092783505155,0.5550679492957039,0.5396907216494845,0.5708833151581243,0.5130861504907307,0.5548489666136724,0.5499191926639545,0.5312396310746399
1491,Walklets GloVe,DANS,UNS,0.5098199672667758,0.4926350245499181,0.0196399345335516,0.4877250409165302,0.5098199672667758,0.3432017543859649,0.4902280130293159,0.5110219405928734,0.509771986970684,0.5122749590834698,0.5073649754500819,0.5110204081632653,0.5131696314967548,0.5043856951461246
1492,Walklets SkipGram,UNS,DANS,0.8838604143947656,0.0419847328244274,0.767720828789531,0.1902944383860414,0.8838604143947655,0.7770800627943485,0.0492957746478873,0.8773770561836546,0.9507042253521126,0.8097055616139586,0.9580152671755724,0.8745583038869258,0.9022221571455924,0.926642863021265
1493,Walklets SkipGram,UNS,DANS,0.5703764320785597,0.0523731587561374,0.1407528641571194,0.806873977086743,0.5703764320785597,0.1835147744945567,0.2133333333333333,0.38977660870268,0.7866666666666666,0.1931260229132569,0.9476268412438624,0.3101182654402102,0.3367557678244727,0.519757115840062
1496,First-order LINE,DANS,DANS,0.6908396946564885,0.247546346782988,0.381679389312977,0.3707742639040349,0.6908396946564885,0.5043706293706294,0.2823383084577114,0.6719904806830019,0.7176616915422885,0.6292257360959651,0.752453653217012,0.6705403834979663,0.7647712718325487,0.7644086295383828
1497,First-order LINE,DANS,DANS,0.6243862520458265,0.2635024549918167,0.248772504091653,0.4877250409165302,0.6243862520458265,0.405440414507772,0.3396624472573839,0.5816136112682562,0.6603375527426161,0.5122749590834698,0.7364975450081833,0.5769585253456221,0.6838806281993245,0.695322017941553
1502,First-order LINE,DANS,UNS,0.6172300981461287,0.549618320610687,0.2344601962922574,0.2159214830970556,0.6172300981461287,0.505981703026038,0.4121013900245298,0.6789393715191874,0.5878986099754702,0.7840785169029444,0.4503816793893129,0.6719626168224299,0.669857733898291,0.6327419909230212
1503,First-order LINE,DANS,UNS,0.5957446808510638,0.5564648117839608,0.1914893617021276,0.2520458265139116,0.5957446808510638,0.480546792849632,0.4265997490589711,0.654887097727015,0.5734002509410289,0.7479541734860884,0.4435351882160392,0.6491477272727273,0.6403282965597971,0.6262053223019104
1504,DeepWalk SkipGram,UNS,DANS,0.6712104689203926,0.3031624863685932,0.3424209378407852,0.3544165757906216,0.6712104689203926,0.4953974895397489,0.3195402298850575,0.6627922362456662,0.6804597701149425,0.6455834242093784,0.6968375136314068,0.6625629546726357,0.6968297093908946,0.7003052983304079
1505,DeepWalk SkipGram,UNS,DANS,0.5548281505728314,0.2782324058919804,0.1096563011456628,0.6121112929623568,0.5548281505728314,0.3034571062740077,0.4176904176904177,0.4752592039905108,0.5823095823095823,0.3878887070376432,0.7217675941080196,0.4656188605108055,0.4849131176654943,0.5736672147789752
1510,First-order LINE,UNS,UNS,0.8252453653217012,0.1330425299890948,0.6504907306434025,0.2164667393675027,0.8252453653217012,0.6915303176130895,0.1451516954193932,0.8184143690296529,0.8548483045806068,0.7835332606324973,0.8669574700109052,0.8176386913229019,0.8930376066282232,0.9107393143210532
1511,First-order LINE,UNS,UNS,0.8011456628477905,0.1456628477905073,0.6022913256955811,0.2520458265139116,0.8011456628477905,0.6528571428571428,0.1630036630036629,0.7912236747273041,0.836996336996337,0.7479541734860884,0.8543371522094927,0.7899740708729472,0.8393312993375674,0.8797744912170965
1514,Second-order LINE,UNS,UNS,0.9522900763358778,0.0643402399127589,0.9045801526717558,0.0310796074154853,0.952290076335878,0.9103483606557377,0.0622691292875989,0.9531980714359836,0.937730870712401,0.9689203925845148,0.935659760087241,0.9530705282917672,0.986795819662286,0.9857164724009196
1515,Second-order LINE,UNS,UNS,0.9484451718494272,0.0572831423895253,0.8968903436988542,0.0458265139116202,0.9484451718494272,0.9024767801857584,0.0566343042071197,0.9487542013666568,0.9433656957928802,0.9541734860883796,0.9427168576104746,0.9487388120423108,0.988050498096812,0.9871959954431258
1518,Second-order LINE,DANS,UNS,0.6270447110141767,0.7142857142857143,0.2540894220283531,0.0316248636859324,0.6270447110141766,0.5648854961832062,0.42449773169151,0.7465266823913859,0.5755022683084899,0.9683751363140676,0.2857142857142857,0.7219512195121951,0.7480347435868467,0.7096588577041897
1519,Second-order LINE,DANS,UNS,0.6342062193126022,0.6857610474631751,0.2684124386252047,0.0458265139116202,0.6342062193126023,0.5660194174757281,0.4181636726546905,0.7450991858779162,0.5818363273453094,0.9541734860883796,0.3142389525368249,0.7228766274023558,0.7458219601897562,0.7181174345924269
1520,HOPE,DANS,DANS,0.5452562704471101,0.4482006543075245,0.0905125408942202,0.4612868047982552,0.5452562704471101,0.3719879518072289,0.4541436464088397,0.5422730127567361,0.5458563535911602,0.5387131952017448,0.5517993456924755,0.5422612513721186,0.5702467864367354,0.6132917635525859
1521,HOPE,DANS,DANS,0.4468085106382978,0.4680851063829787,-0.1063829787234043,0.6382978723404256,0.4468085106382978,0.2463768115942029,0.5641025641025641,0.3970705604869939,0.4358974358974359,0.3617021276595745,0.5319148936170213,0.3953488372093023,0.4416427149825485,0.5153468233936127
1522,HOPE,DANS,DANS,0.732824427480916,0.4432933478735005,0.465648854961832,0.0910577971646674,0.732824427480916,0.6297695504344542,0.3278225806451613,0.7816459711688893,0.6721774193548387,0.9089422028353326,0.5567066521264995,0.7728326379230412,0.7675642980226879,0.7005889851097326
1523,HOPE,DANS,DANS,0.6481178396072013,0.3960720130932896,0.2962356792144027,0.3076923076923077,0.6481178396072014,0.4958968347010551,0.3639097744360902,0.6636039151177681,0.6360902255639098,0.6923076923076923,0.6039279869067103,0.6630094043887147,0.699123542474171,0.6850104463065317
1524,Walklets CBOW,UNS,DANS,0.9372955288985824,0.0627044711014176,0.8745910577971647,0.0627044711014176,0.9372955288985824,0.8819907644946127,0.0627044711014176,0.9372955288985824,0.9372955288985824,0.9372955288985824,0.9372955288985824,0.9372955288985824,0.9746869087358736,0.958924888146
